Ship_Mode,Segment,Country,City,State,Postal_Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
Standard_Class,Consumer,United States,Salem,Virginia,24153,South,Office_Supplies,Appliances,35.04,2,0.0,12.264
Second_Class,Corporate,United States,Toledo,Ohio,43615,East,Office_Supplies,Appliances,17.48,5,0.2,1.311
First_Class,Consumer,United States,Los_Angeles,California,90032,West,Office_Supplies,Art,16.4,5,0.0,4.756
First_Class,Corporate,United States,Seattle,Washington,98115,West,Furniture,Tables,892.98,2,0.0,80.3682
Standard_Class,Corporate,United States,Columbus,Georgia,31907,South,Technology,Phones,287.97,3,0.0,77.7519
Standard_Class,Corporate,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,595.38,6,0.0,297.69
Standard_Class,Corporate,United States,Columbus,Georgia,31907,South,Office_Supplies,Paper,12.96,2,0.0,6.2208
Standard_Class,Corporate,United States,New_York_City,New_York,10009,East,Technology,Phones,4.95,1,0.0,1.3365
Standard_Class,Corporate,United States,Middletown,Connecticut,6457,East,Furniture,Furnishings,181.95,3,0.0,38.2095
Standard_Class,Consumer,United States,New_York_City,New_York,10011,East,Office_Supplies,Paper,13.52,4,0.0,6.2192
Standard_Class,Consumer,United States,New_York_City,New_York,10011,East,Furniture,Furnishings,259.7,5,0.0,106.477
Standard_Class,Consumer,United States,New_York_City,New_York,10011,East,Technology,Phones,42.95,1,0.0,1.2885
Standard_Class,Consumer,United States,New_York_City,New_York,10011,East,Technology,Accessories,1399.93,7,0.0,601.9699
Standard_Class,Consumer,United States,New_York_City,New_York,10011,East,Technology,Phones,503.96,4,0.0,125.99
Standard_Class,Consumer,United States,Midland,Michigan,48640,Central,Office_Supplies,Binders,12.72,3,0.0,6.36
Standard_Class,Consumer,United States,Midland,Michigan,48640,Central,Office_Supplies,Binders,11.52,4,0.0,5.6448
Standard_Class,Corporate,United States,Columbus,Georgia,31907,South,Technology,Accessories,316.0,4,0.0,31.6
Second_Class,Home_Office,United States,Roswell,Georgia,30076,South,Furniture,Chairs,723.92,4,0.0,188.2192
Second_Class,Home_Office,United States,Roswell,Georgia,30076,South,Office_Supplies,Paper,106.32,3,0.0,49.9704
First_Class,Corporate,United States,Chicago,Illinois,60623,Central,Furniture,Bookcases,141.372,2,0.3,-14.1372
First_Class,Corporate,United States,Houston,Texas,77041,Central,Office_Supplies,Paper,27.216,3,0.2,9.8658
Standard_Class,Consumer,United States,New_York_City,New_York,10009,East,Technology,Accessories,390.75,5,0.0,171.93
First_Class,Home_Office,United States,Peoria,Arizona,85345,West,Furniture,Chairs,280.792,1,0.2,35.099
First_Class,Home_Office,United States,Peoria,Arizona,85345,West,Office_Supplies,Storage,68.448,4,0.2,7.7004
First_Class,Home_Office,United States,Peoria,Arizona,85345,West,Office_Supplies,Art,88.04,5,0.2,6.603
First_Class,Home_Office,United States,Peoria,Arizona,85345,West,Office_Supplies,Art,15.872,1,0.2,1.984
First_Class,Home_Office,United States,Peoria,Arizona,85345,West,Office_Supplies,Storage,215.592,3,0.2,-48.5082
Standard_Class,Corporate,United States,Sioux_Falls,South_Dakota,57103,Central,Office_Supplies,Labels,14.62,2,0.0,6.8714
Standard_Class,Corporate,United States,Sioux_Falls,South_Dakota,57103,Central,Office_Supplies,Appliances,416.32,2,0.0,112.4064
Standard_Class,Corporate,United States,Sioux_Falls,South_Dakota,57103,Central,Office_Supplies,Binders,43.0,5,0.0,20.21
Standard_Class,Corporate,United States,Sioux_Falls,South_Dakota,57103,Central,Furniture,Chairs,182.94,3,0.0,27.441
Standard_Class,Corporate,United States,Sioux_Falls,South_Dakota,57103,Central,Office_Supplies,Binders,60.83,7,0.0,30.415
Standard_Class,Corporate,United States,Sioux_Falls,South_Dakota,57103,Central,Technology,Accessories,389.97,3,0.0,132.5898
First_Class,Consumer,United States,Richmond,Virginia,23223,South,Office_Supplies,Appliances,194.32,4,0.0,56.3528
Standard_Class,Corporate,United States,Seattle,Washington,98115,West,Technology,Accessories,265.93,7,0.0,63.8232
Second_Class,Corporate,United States,Henderson,Kentucky,42420,South,Office_Supplies,Binders,94.74,3,0.0,44.5278
Second_Class,Corporate,United States,Henderson,Kentucky,42420,South,Office_Supplies,Binders,60.64,4,0.0,27.8944
Second_Class,Corporate,United States,Henderson,Kentucky,42420,South,Office_Supplies,Binders,76.3,5,0.0,38.15
Second_Class,Corporate,United States,New_York_City,New_York,10035,East,Office_Supplies,Binders,79.872,3,0.2,29.952
Second_Class,Corporate,United States,New_York_City,New_York,10035,East,Furniture,Bookcases,46.384,1,0.2,1.1596
Second_Class,Corporate,United States,New_York_City,New_York,10035,East,Office_Supplies,Paper,12.96,2,0.0,6.2208
First_Class,Home_Office,United States,Fort_Collins,Colorado,80525,West,Office_Supplies,Envelopes,14.352,3,0.2,5.2026
Standard_Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,547.136,4,0.2,-68.392
Second_Class,Corporate,United States,Los_Angeles,California,90004,West,Office_Supplies,Storage,41.96,2,0.0,2.9372
Second_Class,Corporate,United States,Los_Angeles,California,90004,West,Office_Supplies,Paper,41.7,5,0.0,20.85
Standard_Class,Consumer,United States,Lafayette,Indiana,47905,Central,Office_Supplies,Paper,277.4,5,0.0,133.152
Standard_Class,Consumer,United States,Lafayette,Indiana,47905,Central,Office_Supplies,Paper,5.78,1,0.0,2.8322
Standard_Class,Consumer,United States,Clarksville,Tennessee,37042,South,Office_Supplies,Appliances,69.216,6,0.2,11.2476
Same_Day,Consumer,United States,Fairfield,Connecticut,6824,East,Office_Supplies,Envelopes,10.86,3,0.0,5.1042
Same_Day,Consumer,United States,Fairfield,Connecticut,6824,East,Office_Supplies,Appliances,426.79,7,0.0,123.7691
Same_Day,Consumer,United States,New_York_City,New_York,10009,East,Office_Supplies,Paper,25.92,4,0.0,12.4416
Same_Day,Consumer,United States,New_York_City,New_York,10009,East,Office_Supplies,Paper,45.92,4,0.0,22.5008
Standard_Class,Consumer,United States,Columbus,Ohio,43229,East,Office_Supplies,Art,10.72,2,0.2,1.742
Standard_Class,Consumer,United States,Warner_Robins,Georgia,31088,South,Office_Supplies,Art,41.86,7,0.0,10.465
First_Class,Home_Office,United States,Franklin,Massachusetts,2038,East,Furniture,Furnishings,63.2,5,0.0,23.384
First_Class,Home_Office,United States,Franklin,Massachusetts,2038,East,Technology,Accessories,113.97,3,0.0,27.3528
Second_Class,Consumer,United States,Chicago,Illinois,60623,Central,Office_Supplies,Storage,123.552,3,0.2,-29.3436
Standard_Class,Home_Office,United States,Milwaukee,Wisconsin,53209,Central,Office_Supplies,Appliances,490.32,9,0.0,137.2896
Standard_Class,Consumer,United States,San_Antonio,Texas,78207,Central,Office_Supplies,Paper,70.08,5,0.2,24.528
Standard_Class,Consumer,United States,San_Antonio,Texas,78207,Central,Office_Supplies,Binders,1.272,2,0.8,-2.1624
Standard_Class,Consumer,United States,San_Antonio,Texas,78207,Central,Furniture,Tables,557.585,5,0.3,0.0
Same_Day,Corporate,United States,Los_Angeles,California,90032,West,Office_Supplies,Binders,9.024,6,0.2,3.1584
Same_Day,Corporate,United States,Los_Angeles,California,90032,West,Office_Supplies,Binders,69.456,2,0.2,22.5732
Same_Day,Corporate,United States,Los_Angeles,California,90032,West,Office_Supplies,Paper,10.86,2,0.0,5.3214
Same_Day,Corporate,United States,Los_Angeles,California,90032,West,Office_Supplies,Appliances,79.47,3,0.0,22.2516
Same_Day,Corporate,United States,Los_Angeles,California,90032,West,Office_Supplies,Art,10.08,6,0.0,5.04
First_Class,Corporate,United States,San_Francisco,California,94122,West,Furniture,Bookcases,1552.831,7,0.15,200.9546
First_Class,Corporate,United States,San_Francisco,California,94122,West,Office_Supplies,Binders,137.24,5,0.2,46.3185
First_Class,Corporate,United States,San_Francisco,California,94122,West,Technology,Accessories,36.51,1,0.0,15.6993
First_Class,Corporate,United States,San_Francisco,California,94122,West,Technology,Machines,239.976,3,0.2,80.9919
Standard_Class,Corporate,United States,New_York_City,New_York,10024,East,Furniture,Tables,1579.746,7,0.4,-447.5947
Standard_Class,Corporate,United States,New_York_City,New_York,10024,East,Furniture,Tables,1071.576,4,0.4,-553.6476
Standard_Class,Corporate,United States,New_York_City,New_York,10024,East,Furniture,Tables,613.908,3,0.4,-122.7816
Standard_Class,Corporate,United States,New_York_City,New_York,10024,East,Office_Supplies,Paper,34.86,7,0.0,16.3842
Standard_Class,Corporate,United States,New_York_City,New_York,10024,East,Office_Supplies,Paper,155.04,4,0.0,75.9696
Standard_Class,Consumer,United States,Columbus,Ohio,43229,East,Office_Supplies,Binders,13.71,5,0.7,-10.054
Standard_Class,Home_Office,United States,Waynesboro,Virginia,22980,South,Furniture,Furnishings,127.88,2,0.0,40.9216
Standard_Class,Home_Office,United States,Waynesboro,Virginia,22980,South,Office_Supplies,Appliances,160.32,2,0.0,44.8896
Standard_Class,Home_Office,United States,Waynesboro,Virginia,22980,South,Office_Supplies,Binders,46.0,4,0.0,20.7
Second_Class,Consumer,United States,Sacramento,California,95823,West,Furniture,Chairs,120.712,1,0.2,-18.1068
First_Class,Consumer,United States,Clinton,Maryland,20735,East,Office_Supplies,Paper,23.12,4,0.0,11.3288
Standard_Class,Corporate,United States,Fairfield,Ohio,45014,East,Furniture,Furnishings,532.704,6,0.2,-26.6352
Standard_Class,Corporate,United States,Fairfield,Ohio,45014,East,Office_Supplies,Art,4.912,2,0.2,0.307
Second_Class,Corporate,United States,Warwick,Rhode_Island,2886,East,Technology,Accessories,252.0,4,0.0,93.24
Second_Class,Corporate,United States,Aurora,Illinois,60505,Central,Furniture,Furnishings,60.288,8,0.6,-27.1296
Second_Class,Corporate,United States,Aurora,Illinois,60505,Central,Office_Supplies,Fasteners,2.632,1,0.2,0.8225
Second_Class,Corporate,United States,Aurora,Illinois,60505,Central,Office_Supplies,Paper,23.688,9,0.2,7.6986
Second_Class,Corporate,United States,Aurora,Illinois,60505,Central,Furniture,Chairs,253.372,2,0.3,-14.4784
Standard_Class,Consumer,United States,Smyrna,Georgia,30080,South,Office_Supplies,Fasteners,5.67,3,0.0,0.1134
Second_Class,Consumer,United States,Columbus,Ohio,43229,East,Office_Supplies,Binders,76.776,4,0.7,-58.8616
Second_Class,Consumer,United States,Columbus,Ohio,43229,East,Office_Supplies,Supplies,9.184,2,0.2,1.148
Standard_Class,Home_Office,United States,Thousand_Oaks,California,91360,West,Office_Supplies,Paper,32.75,5,0.0,15.065
Standard_Class,Home_Office,United States,Lorain,Ohio,44052,East,Office_Supplies,Fasteners,7.216,2,0.2,1.7138
Standard_Class,Home_Office,United States,Lorain,Ohio,44052,East,Office_Supplies,Paper,49.568,2,0.2,15.49
Standard_Class,Home_Office,United States,Lorain,Ohio,44052,East,Furniture,Furnishings,54.712,7,0.2,11.6263
First_Class,Consumer,United States,Fresno,California,93727,West,Office_Supplies,Appliances,176.04,4,0.0,45.7704
First_Class,Consumer,United States,Fresno,California,93727,West,Office_Supplies,Art,16.02,9,0.0,4.4856
First_Class,Consumer,United States,Fresno,California,93727,West,Office_Supplies,Binders,185.92,4,0.2,62.748
First_Class,Consumer,United States,Fresno,California,93727,West,Technology,Phones,211.168,4,0.2,15.8376
First_Class,Consumer,United States,Fresno,California,93727,West,Technology,Copiers,479.984,2,0.2,59.998
First_Class,Consumer,United States,San_Diego,California,92105,West,Office_Supplies,Fasteners,7.86,2,0.0,3.6156
First_Class,Consumer,United States,San_Diego,California,92105,West,Office_Supplies,Binders,24.448,2,0.2,8.8624
Standard_Class,Consumer,United States,New_York_City,New_York,10009,East,Office_Supplies,Paper,6.48,1,0.0,3.1104
Standard_Class,Consumer,United States,New_York_City,New_York,10009,East,Office_Supplies,Paper,41.86,7,0.0,20.5114
Standard_Class,Consumer,United States,New_York_City,New_York,10009,East,Technology,Accessories,1619.91,9,0.0,97.1946
Standard_Class,Consumer,United States,New_York_City,New_York,10009,East,Furniture,Furnishings,113.92,4,0.0,42.1504
Standard_Class,Consumer,United States,Malden,Massachusetts,2148,East,Office_Supplies,Art,39.68,2,0.0,10.3168
Standard_Class,Corporate,United States,New_York_City,New_York,10035,East,Technology,Accessories,37.6,2,0.0,2.256
Standard_Class,Corporate,United States,New_York_City,New_York,10035,East,Technology,Accessories,59.9,2,0.0,23.96
Standard_Class,Corporate,United States,New_York_City,New_York,10035,East,Office_Supplies,Paper,37.0,5,0.0,16.65
Second_Class,Consumer,United States,San_Francisco,California,94109,West,Office_Supplies,Labels,5.76,2,0.0,2.8224
Second_Class,Consumer,United States,San_Francisco,California,94109,West,Office_Supplies,Art,16.68,6,0.0,4.3368
Standard_Class,Corporate,United States,Florence,South_Carolina,29501,South,Office_Supplies,Storage,628.81,7,0.0,12.5762
Standard_Class,Corporate,United States,Florence,South_Carolina,29501,South,Office_Supplies,Storage,56.45,5,0.0,14.677
Second_Class,Consumer,United States,Springfield,Missouri,65807,Central,Office_Supplies,Storage,94.2,6,0.0,23.55
Second_Class,Consumer,United States,Springfield,Missouri,65807,Central,Office_Supplies,Envelopes,28.4,5,0.0,13.348
Standard_Class,Corporate,United States,Huntsville,Texas,77340,Central,Furniture,Bookcases,956.6648,7,0.32,-225.0976
Standard_Class,Consumer,United States,Los_Angeles,California,90045,West,Technology,Accessories,1115.91,9,0.0,200.8638
Standard_Class,Consumer,United States,Los_Angeles,California,90045,West,Technology,Phones,128.744,7,0.2,-28.9674
Standard_Class,Consumer,United States,Los_Angeles,California,90045,West,Technology,Phones,79.92,10,0.2,26.973
Standard_Class,Consumer,United States,San_Francisco,California,94122,West,Office_Supplies,Art,24.2,5,0.0,7.986
Standard_Class,Consumer,United States,San_Francisco,California,94122,West,Technology,Phones,359.976,3,0.2,130.4913
First_Class,Home_Office,United States,San_Francisco,California,94122,West,Furniture,Furnishings,211.84,8,0.0,76.2624
Standard_Class,Home_Office,United States,Philadelphia,Pennsylvania,19120,East,Office_Supplies,Fasteners,5.68,2,0.2,1.917
Second_Class,Corporate,United States,Los_Angeles,California,90036,West,Office_Supplies,Binders,7.52,5,0.2,2.632
Standard_Class,Consumer,United States,Los_Angeles,California,90045,West,Office_Supplies,Paper,11.96,2,0.0,5.8604
Standard_Class,Consumer,United States,Los_Angeles,California,90045,West,Furniture,Tables,629.064,3,0.2,31.4532
Standard_Class,Consumer,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Chairs,754.45,5,0.0,60.356
Standard_Class,Home_Office,United States,Holyoke,Massachusetts,1040,East,Furniture,Bookcases,301.96,2,0.0,60.392
Standard_Class,Corporate,United States,Albuquerque,New_Mexico,87105,West,Technology,Accessories,595.0,5,0.0,95.2
Standard_Class,Corporate,United States,Albuquerque,New_Mexico,87105,West,Office_Supplies,Binders,79.872,3,0.2,29.952
Standard_Class,Corporate,United States,Coachella,California,92236,West,Office_Supplies,Storage,63.56,2,0.0,3.178
Standard_Class,Corporate,United States,Coachella,California,92236,West,Technology,Accessories,99.99,1,0.0,43.9956
Standard_Class,Home_Office,United States,Elmhurst,Illinois,60126,Central,Office_Supplies,Storage,230.376,3,0.2,-48.9549
Standard_Class,Home_Office,United States,Elmhurst,Illinois,60126,Central,Office_Supplies,Paper,9.664,2,0.2,3.2616
Standard_Class,Consumer,United States,Fairfield,Ohio,45014,East,Technology,Accessories,158.928,7,0.2,41.7186
Standard_Class,Consumer,United States,Fairfield,Ohio,45014,East,Office_Supplies,Binders,13.023,1,0.7,-10.4184
Standard_Class,Consumer,United States,Fairfield,Ohio,45014,East,Furniture,Tables,273.06,2,0.4,-104.673
Standard_Class,Corporate,United States,Arlington,Texas,76017,Central,Office_Supplies,Binders,1.344,4,0.8,-2.1504
Standard_Class,Corporate,United States,Arlington,Texas,76017,Central,Office_Supplies,Binders,8.272,4,0.8,-13.6488
Standard_Class,Corporate,United States,Arlington,Texas,76017,Central,Furniture,Furnishings,12.544,7,0.6,-9.0944
Standard_Class,Home_Office,United States,San_Francisco,California,94110,West,Office_Supplies,Labels,58.48,8,0.0,27.4856
Standard_Class,Corporate,United States,Seattle,Washington,98103,West,Furniture,Furnishings,7.4,2,0.0,3.034
Standard_Class,Consumer,United States,New_York_City,New_York,10009,East,Furniture,Chairs,366.786,7,0.1,65.2064
Standard_Class,Consumer,United States,Houston,Texas,77070,Central,Technology,Phones,54.368,4,0.2,4.0776
First_Class,Corporate,United States,Springfield,Virginia,22153,South,Office_Supplies,Envelopes,33.96,2,0.0,16.98
First_Class,Corporate,United States,Springfield,Virginia,22153,South,Office_Supplies,Appliances,826.11,3,0.0,322.1829
Standard_Class,Consumer,United States,Farmington,New_Mexico,87401,West,Furniture,Furnishings,545.85,9,0.0,114.6285
Second_Class,Consumer,United States,Louisville,Colorado,80027,West,Furniture,Tables,145.98,2,0.5,-99.2664
Second_Class,Consumer,United States,Louisville,Colorado,80027,West,Office_Supplies,Paper,35.808,4,0.2,12.5328
Standard_Class,Consumer,United States,Tampa,Florida,33614,South,Furniture,Furnishings,7.904,2,0.2,2.1736
Standard_Class,Consumer,United States,Passaic,New_Jersey,7055,East,Technology,Phones,345.0,5,0.0,86.25
Standard_Class,Consumer,United States,Passaic,New_Jersey,7055,East,Furniture,Tables,174.286,2,0.3,-19.9184
Standard_Class,Consumer,United States,Passaic,New_Jersey,7055,East,Office_Supplies,Appliances,662.84,4,0.0,172.3384
